2026-03-18 13:38:48.201 | INFO     | database.firebase:<module>:12 - Firebase Admin SDK initialized successfully
2026-03-18 23:05:45.212 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID R2qeN9plPvOp1jRyL9dK03MADmo2
2026-03-18 23:05:46.023 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-012 at (31.345003, 73.038996)
2026-03-18 23:05:47.565 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-013 | test.student13@cfd.nu.edu.pk | password: waleed
2026-03-18 23:05:48.691 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID 6PHJItFJ2efEws1ABYUIuF9A3cw2
2026-03-18 23:05:49.443 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-013 at (31.393617, 73.146920)
2026-03-18 23:05:51.048 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-014 | test.student14@cfd.nu.edu.pk | password: waleed
2026-03-18 23:05:51.868 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID F8j2AKCAO9eNIXdI2dtBvphlZ0U2
2026-03-18 23:05:52.994 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-014 at (31.410270, 73.175872)
2026-03-18 23:05:54.381 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-015 | test.student15@cfd.nu.edu.pk | password: waleed
2026-03-18 23:05:55.349 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID 0vEH2i8DU0N8V3p51GxOfAJz1W13
2026-03-18 23:05:56.162 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-015 at (31.512176, 73.161215)
2026-03-18 23:05:58.011 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-016 | test.student16@cfd.nu.edu.pk | password: waleed
2026-03-18 23:05:58.931 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID B4fMeBwWJ0RDso3OZFpgq5Lew622
2026-03-18 23:06:00.141 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-016 at (31.526233, 73.196490)
2026-03-18 23:06:02.824 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-017 | test.student17@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:03.642 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID zrs9NvsOF4hVNUwx5GOm7DaBADp1
2026-03-18 23:06:04.558 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-017 at (31.452515, 73.008848)
2026-03-18 23:06:06.078 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-018 | test.student18@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:07.332 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID Zfa6SOv4nMV9GRctRlOKlfSBJJr2
2026-03-18 23:06:08.350 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-018 at (31.541696, 73.071645)
2026-03-18 23:06:10.162 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-019 | test.student19@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:11.123 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID XILVbXhoy6gLjw5li9wic2s03nS2
2026-03-18 23:06:11.978 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-019 at (31.477248, 73.090349)
2026-03-18 23:06:14.088 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-020 | test.student20@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:14.857 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID 4DTszIS86BTLQQ8mXLjifCpn2bw2
2026-03-18 23:06:15.526 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-020 at (31.413126, 73.002952)
2026-03-18 23:06:16.892 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-021 | test.student21@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:17.692 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID Axl2oGsAQhdcnc9LcjaKqaxhCok2
2026-03-18 23:06:18.456 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-021 at (31.446699, 73.168309)
2026-03-18 23:06:19.687 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-022 | test.student22@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:20.280 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID uQTJnDUOvPXaKHHdKP2RhKGScTQ2
2026-03-18 23:06:20.955 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-022 at (31.410648, 73.047446)
2026-03-18 23:06:22.278 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-023 | test.student23@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:23.204 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID Bie38IL6vpdWTbU2W9VvDxgxZ6f2
2026-03-18 23:06:23.982 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-023 at (31.387646, 73.108789)
2026-03-18 23:06:26.060 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-024 | test.student24@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:27.134 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID 9Rj9IBVsYRfvYXrlp7n4ose5Rqy1
2026-03-18 23:06:28.234 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-024 at (31.499784, 73.046987)
2026-03-18 23:06:29.738 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-025 | test.student25@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:30.503 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID 87sZL9IFo3e4pGoZ7kc9U40aWUs2
2026-03-18 23:06:31.404 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-025 at (31.487753, 73.180584)
2026-03-18 23:06:32.936 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-026 | test.student26@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:36.106 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID SWTeDB3T1iVr1XsvB8OeXi9C48b2
2026-03-18 23:06:36.923 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-026 at (31.514068, 73.117482)
2026-03-18 23:06:38.264 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-027 | test.student27@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:39.091 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID BfyFtMsuSxNNUFLITpWmtRDyiu12
2026-03-18 23:06:41.634 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-027 at (31.406913, 73.022705)
2026-03-18 23:06:43.375 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-028 | test.student28@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:43.987 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID 3w7VzD5KjmSQSaXH2fvrUM6Ffoq1
2026-03-18 23:06:46.547 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-028 at (31.523415, 73.010667)
2026-03-18 23:06:47.882 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-029 | test.student29@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:49.007 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID wAwaV7XPSbcSpC5fBCoI7Xzm8262
2026-03-18 23:06:49.930 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-029 at (31.390816, 73.088762)
2026-03-18 23:06:51.566 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-030 | test.student30@cfd.nu.edu.pk | password: waleed
2026-03-18 23:06:52.487 | DEBUG    | __main__:create_random_student:60 - Stored user doc for UID rYLvtsewNFd5hVFo7rymcH3cK8f1
2026-03-18 23:06:53.222 | INFO     | __main__:create_random_student:80 - Created student doc STUDENT-030 at (31.536930, 73.060326)
